depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.02,23.36,15.66,7.83
5-15cm,37.21,22.25,14.96,14.96
15-30cm,35.6,21.32,14.28,21.42
30-60cm,36.59,22.96,13.63,40.9
60-100cm,37.2,23.75,13.45,53.81
