property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54.06250000000001,54.06250000000001,54.06250000000001,55.0,55.83333333333334
soc,838.5463917525774,696.340206185567,548.5257731958764,425.8144329896907,368.1649484536083
clay,327.0416666666667,333.31250000000006,345.7916666666667,362.6666666666667,364.0625
sand,332.6875,324.66666666666674,315.875,307.64583333333337,306.6041666666667
silt,340.2708333333333,342.18750000000006,337.56250000000006,330.4583333333333,329.33333333333337
bdod,92.16494845360825,92.32989690721651,94.32989690721648,96.83505154639174,100.16494845360825
cec,227.41666666666669,208.60416666666666,203.875,172.41666666666669,172.3125
