depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.5,22.71,13.79,6.9
5-15cm,35.72,22.32,13.4,13.4
15-30cm,36.23,23.31,12.91,19.37
30-60cm,37.37,24.65,12.72,38.16
60-100cm,36.51,23.86,12.65,50.6
