depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.76,25.22,14.54,7.27
5-15cm,39.3,25.11,14.19,14.19
15-30cm,39.79,26.36,13.43,20.14
30-60cm,40.14,27.5,12.64,37.91
60-100cm,40.14,27.51,12.63,50.53
