depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,41.44,25.94,15.5,7.75
5-15cm,39.78,25.17,14.6,14.6
15-30cm,39.27,25.3,13.96,20.95
30-60cm,40.7,28.52,12.19,36.56
60-100cm,40.7,28.49,12.22,48.87
