depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.97,22.83,14.13,7.07
5-15cm,36.2,22.59,13.61,13.61
15-30cm,35.46,22.32,13.14,19.72
30-60cm,37.95,25.12,12.83,38.5
60-100cm,37.85,24.92,12.93,51.73
