depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.36,25.04,14.31,7.16
5-15cm,37.18,23.55,13.63,13.63
15-30cm,36.24,22.88,13.36,20.04
30-60cm,36.91,23.86,13.05,39.15
60-100cm,37.4,24.43,12.98,51.91
