depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,35.61,20.93,14.68,7.34
5-15cm,35.17,21.16,14.0,14.0
15-30cm,36.18,22.7,13.48,20.22
30-60cm,36.9,23.74,13.16,39.49
60-100cm,36.63,23.52,13.12,52.47
