property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54.69135802469137,54.34567901234569,54.34567901234569,56.345679012345684,56.345679012345684
soc,664.0,495.0,251.0,183.0,141.0
clay,375.4938271604939,369.14814814814815,404.54320987654324,419.43209876543216,452.925925925926
sand,300.3950617283951,303.43209876543216,289.8888888888889,288.27160493827165,272.85185185185185
silt,323.4567901234568,327.11111111111114,304.56790123456796,292.2962962962963,274.22222222222223
bdod,102.0,104.0,107.0,106.0,109.0
cec,237.03703703703707,254.30864197530866,233.30864197530866,226.96296296296296,226.92592592592598
