property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,53.0,53.0,53.0,54.0,54.0
soc,688.0000000000001,717.1250000000001,638.9375,492.5,390.75
clay,350.0,348.0,351.0,392.0,392.0
sand,362.0,366.0,368.0,342.0,342.0
silt,288.0,286.0,281.0,266.0,265.0
bdod,82.3125,82.3125,87.0,87.3125,89.375
cec,293.0,302.0,313.0,300.0,292.0
