depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.8,25.44,13.36,6.68
5-15cm,38.16,25.08,13.08,13.08
15-30cm,38.77,26.08,12.7,19.05
30-60cm,37.22,24.37,12.85,38.54
60-100cm,36.59,23.79,12.81,51.22
