depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.71,23.98,13.73,6.86
5-15cm,37.24,23.62,13.62,13.62
15-30cm,37.28,23.74,13.53,20.3
30-60cm,35.99,22.49,13.5,40.51
60-100cm,35.36,21.86,13.5,54.01
