depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.38,25.37,14.01,7.01
5-15cm,39.23,25.28,13.95,13.95
15-30cm,39.72,26.5,13.23,19.84
30-60cm,39.91,26.8,13.12,39.35
60-100cm,40.08,27.1,12.98,51.91
