depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.85,23.92,16.93,8.47
5-15cm,38.48,22.9,15.58,15.58
15-30cm,36.47,22.2,14.27,21.41
30-60cm,37.3,23.87,13.43,40.28
60-100cm,37.48,24.17,13.31,53.24
