depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.45,26.01,16.44,8.22
5-15cm,42.42,26.13,16.29,16.29
15-30cm,41.13,25.85,15.28,22.92
30-60cm,38.88,24.39,14.48,43.45
60-100cm,37.75,23.7,14.05,56.2
