depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.13,26.21,13.92,6.96
5-15cm,40.09,26.78,13.32,13.32
15-30cm,40.16,27.13,13.03,19.55
30-60cm,40.6,28.39,12.2,36.61
60-100cm,40.77,28.72,12.05,48.21
