depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.13,27.11,15.03,7.51
5-15cm,40.13,25.68,14.45,14.45
15-30cm,39.01,25.29,13.72,20.58
30-60cm,38.85,25.82,13.04,39.11
60-100cm,38.39,25.59,12.8,51.2
