depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.29,23.96,15.33,7.66
5-15cm,38.65,23.46,15.19,15.19
15-30cm,38.89,24.6,14.29,21.44
30-60cm,39.79,26.28,13.5,40.51
60-100cm,39.83,26.56,13.27,53.09
