depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.76,23.75,15.01,7.5
5-15cm,38.4,23.83,14.56,14.56
15-30cm,38.47,25.01,13.46,20.2
30-60cm,41.13,28.34,12.79,38.37
60-100cm,41.47,28.61,12.86,51.42
