property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,52.0,51.0,52.0,52.0,53.0
soc,520.8000000000001,349.27500000000003,223.68750000000003,108.275,70.5875
clay,277.0,279.0,274.0,325.0,335.0
sand,420.0,417.0,422.0,389.0,379.0
silt,303.0,303.0,304.0,286.0,286.0
bdod,116.2625,117.2625,121.0,125.0,127.0
cec,159.0,113.0,92.0,82.0,77.0
