depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.25,26.4,13.85,6.93
5-15cm,38.98,25.12,13.87,13.87
15-30cm,39.18,25.93,13.25,19.88
30-60cm,39.68,26.72,12.96,38.88
60-100cm,40.58,27.94,12.64,50.55
