depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.81,25.66,14.15,7.08
5-15cm,39.21,25.41,13.8,13.8
15-30cm,39.47,26.12,13.35,20.02
30-60cm,39.72,26.68,13.05,39.14
60-100cm,39.96,27.07,12.89,51.56
