property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.6,57.0,57.0,58.0,58.599999999999994
soc,413.76250000000005,245.85,188.625,164.5125,109.31250000000001
clay,358.6,364.2,366.4,386.0,400.20000000000005
sand,310.4,310.0,320.8,309.2,296.8
silt,331.4,325.20000000000005,312.79999999999995,305.2,303.0
bdod,115.0,119.83749999999999,122.68749999999999,132.23749999999998,135.16250000000002
cec,218.0,196.2,194.0,193.79999999999998,189.8
