crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,134.92,1.72,1.208,0.888,0.284,65.41,86.5,1.0,0.0,7.4466,7.7,49.5428,162.43,27.5182,199.64,0.0,2.3773,HIGH
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,134.92,-0.375,1.24,0.929,0.367,9.26,44.24,1.0,0.0,52.8932,54.92,58.4845,199.64,26.7347,199.64,0.0,2.4228,NOT_SUITABLE
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,134.92,0.265,1.596,0.971,0.403,9.26,0.0,0.9255,7.45,91.2642,95.17,54.1441,191.93,25.0052,191.93,0.0,2.4595,NOT_SUITABLE
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,134.92,0.109,1.543,1.017,0.423,4.67,0.0,0.4711,52.89,79.5417,89.11,39.1589,144.72,18.3785,144.72,2.2701,1.0785,NOT_SUITABLE
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,134.92,0.299,1.309,1.088,0.466,9.11,0.0,0.0874,91.26,49.5802,59.55,25.1733,96.76,11.9905,96.76,16.7054,7.8041,HIGH
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,134.92,0.599,-0.138,1.134,0.602,22.92,0.0,0.2046,79.54,44.3112,55.6,14.2091,55.6,6.8276,55.6,32.2838,14.831,HIGH
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,134.92,1.087,0.856,1.283,0.728,60.56,0.0,0.5042,49.58,28.6019,37.21,9.3579,37.21,4.5324,37.21,45.6089,20.8504,MEDIUM
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,134.92,0.165,0.225,1.13,0.664,69.88,0.0,0.5569,44.31,0.0,0.0,0.0,0.0,0.0,0.0,49.5428,23.5822,LOW
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,134.92,-1.086,0.111,1.379,0.539,93.73,0.85,0.714,28.6,0.0,0.0,0.0,0.0,0.0,0.0,58.4845,28.8792,LOW
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,134.92,0.943,0.974,1.492,0.726,217.07,85.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1441,28.7717,LOW
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,134.92,0.609,0.314,0.829,0.73,214.12,80.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1589,28.5879,LOW
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,134.92,-0.725,-0.044,-0.062,0.69,125.13,76.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1733,28.3963,LOW
