depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.73,24.23,15.5,7.75
5-15cm,38.19,23.57,14.61,14.61
15-30cm,38.33,24.57,13.76,20.64
30-60cm,39.77,26.74,13.03,39.08
60-100cm,40.42,27.43,13.0,51.98
