depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.52,24.81,14.7,7.35
5-15cm,38.81,24.42,14.39,14.39
15-30cm,36.58,22.4,14.18,21.28
30-60cm,35.91,22.21,13.71,41.12
60-100cm,36.18,22.45,13.73,54.93
