property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,51,51,51,52,53
soc,589,501,499,394,351
clay,365,376,405,441,444
sand,335,314,305,281,276
silt,300,310,290,278,279
bdod,95,97,100,104,107
cec,200,167,156,147,142
