property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,51,51,51,52,52
soc,721,651,487,412,340
clay,328,343,361,395,394
sand,338,325,311,296,295
silt,334,332,328,309,311
bdod,96,98,101,104,112
cec,240,212,195,176,173
