property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,51.675,51.675,51.675,52.337500000000006,52.337500000000006
soc,551.2962962962963,414.962962962963,358.6296296296297,284.8888888888889,276.29629629629636
clay,384.26250000000005,394.6,415.575,432.9125,441.25
sand,303.0125,286.68750000000006,273.375,265.71250000000003,263.71250000000003
silt,313.38750000000005,319.05,311.05,301.71250000000003,295.0375
bdod,106.0,106.0,107.92592592592592,108.14814814814815,113.07407407407408
cec,211.26250000000002,193.9625,169.95,159.28750000000002,157.61249999999998
