depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,33.89,19.72,14.17,7.09
5-15cm,32.35,18.65,13.69,13.69
15-30cm,33.76,20.68,13.08,19.62
30-60cm,36.05,23.11,12.94,38.81
60-100cm,36.98,24.05,12.93,51.74
