property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,62,62,62,63,63
soc,340,240,142,94,57
clay,291,330,369,354,359
sand,365,346,326,327,320
silt,343,324,305,319,320
bdod,128,132,137,144,144
cec,202,200,198,197,193
