depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.25,23.91,16.34,8.17
5-15cm,39.89,24.14,15.75,15.75
15-30cm,39.57,24.29,15.28,22.92
30-60cm,38.19,23.9,14.29,42.87
60-100cm,37.92,23.93,13.99,55.97
