depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.98,24.95,15.03,7.51
5-15cm,38.21,24.08,14.13,14.13
15-30cm,36.44,22.65,13.8,20.7
30-60cm,37.75,24.52,13.23,39.69
60-100cm,38.12,25.0,13.13,52.5
