depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.69,19.72,16.97,8.48
5-15cm,34.91,19.0,15.91,15.91
15-30cm,36.75,22.01,14.74,22.1
30-60cm,38.54,24.59,13.95,41.86
60-100cm,38.42,24.54,13.89,55.55
