property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,56.0,56.0,55.525,56.0,56.0
soc,381.0,312.0,299.0,319.0,145.0
clay,321.0,326.475,353.95,429.90000000000003,436.1
sand,403.525,408.0,381.04999999999995,335.575,331.0
silt,275.475,266.0,265.0,234.52499999999995,232.89999999999998
bdod,133.0,136.0,135.0,140.0,138.0
cec,245.47499999999997,238.62500000000003,234.57500000000002,215.575,201.05
