property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,48.65822784810126,49.594936708860764,49.65822784810127,50.65822784810127,51.392405063291136
soc,604.7750000000001,454.77500000000003,219.775,180.9625,150.6625
clay,320.5822784810126,320.5189873417722,357.8607594936709,365.91139240506334,373.0506329113924
sand,411.4683544303797,417.7468354430379,395.0253164556962,390.39240506329116,388.72151898734177
silt,267.75949367088606,261.73417721518985,247.11392405063293,243.29113924050634,238.22784810126583
bdod,110.35000000000002,110.45000000000002,116.52499999999999,122.03750000000001,123.52499999999999
cec,168.67088607594937,107.98734177215191,86.12658227848101,79.9367088607595,79.1392405063291
