depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.18,21.54,14.63,7.32
5-15cm,36.27,21.7,14.57,14.57
15-30cm,36.78,22.37,14.41,21.62
30-60cm,37.61,23.31,14.3,42.89
60-100cm,38.18,24.26,13.92,55.68
