depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.3,24.68,13.62,6.81
5-15cm,37.88,24.43,13.45,13.45
15-30cm,36.26,22.73,13.53,20.29
30-60cm,38.29,25.08,13.21,39.63
60-100cm,38.37,25.16,13.21,52.84
