property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54.16216216216217,53.32432432432433,54.16216216216217,54.16216216216217,55.16216216216217
soc,447.75,325.375,169.5,111.875,102.125
clay,333.6756756756757,338.67567567567573,375.3243243243243,402.1621621621622,395.6486486486487
sand,264.1621621621622,259.3243243243243,245.35135135135138,241.51351351351352,239.83783783783784
silt,402.0,402.0,379.4864864864865,355.4864864864865,364.51351351351354
bdod,133.0,136.0,136.0,140.875,141.0
cec,199.83783783783787,171.7837837837838,165.62162162162164,154.94594594594597,151.10810810810813
