depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,34.38,20.13,14.25,7.12
5-15cm,33.55,19.89,13.66,13.66
15-30cm,34.12,20.83,13.29,19.94
30-60cm,35.92,22.76,13.16,39.48
60-100cm,36.16,23.25,12.91,51.64
