depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.19,21.0,11.19,5.6
5-15cm,31.57,20.64,10.93,10.93
15-30cm,34.11,22.82,11.29,16.93
30-60cm,35.4,23.97,11.44,34.31
60-100cm,35.41,24.0,11.41,45.66
