crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,91.53,-0.423,0.56,1.202,0.613,14.76,0.0,0.058,94.2,88.7883,184.2,85.3088,384.06,74.777,432.72,87.4369,71.8014,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,91.53,0.198,0.395,1.088,0.584,16.13,0.0,0.0711,92.89,76.8033,122.41,84.6041,311.63,69.6059,341.43,89.3977,75.6132,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,91.53,-0.004,0.352,1.104,0.627,23.26,0.0,0.1121,88.79,81.1601,99.68,75.4802,229.33,65.0915,275.93,89.1116,78.8467,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,91.53,1.392,0.88,1.366,0.855,36.97,0.0,0.232,76.8,95.2103,114.7,75.3458,194.52,60.8726,247.75,91.1229,81.1718,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,91.53,1.39,0.731,1.28,0.928,23.14,0.0,0.1884,81.16,83.5383,100.17,61.631,134.94,58.0067,232.52,88.1372,79.5344,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,91.53,-0.586,0.366,0.755,0.947,5.77,0.0,0.0479,95.21,84.215,74.53,46.5069,79.82,59.9819,265.91,89.5424,82.7823,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,91.53,-1.034,0.006,0.479,0.971,19.74,0.0,0.1646,83.54,48.2452,29.48,37.8717,48.66,66.1256,319.05,88.3796,87.8403,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,91.53,-0.745,-0.029,0.152,0.953,13.97,0.0,0.1579,84.21,10.7575,5.29,24.3895,29.8,72.9369,440.48,85.3088,87.8184,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,91.53,1.002,0.575,0.301,1.152,43.91,12.29,0.5175,48.25,13.9497,5.29,38.8044,46.59,77.7602,541.56,84.6041,87.5788,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,91.53,1.383,0.089,0.187,1.12,43.91,0.0,0.8924,10.76,0.0,0.0,35.7666,53.23,81.2186,671.67,75.4802,86.4424,NOT_SUITABLE
