depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.28,19.32,12.96,6.48
5-15cm,29.89,17.94,11.95,11.95
15-30cm,34.1,21.98,12.12,18.19
30-60cm,34.88,22.7,12.19,36.56
60-100cm,33.1,21.06,12.05,48.19
