depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,16.1,9.04,7.06,3.53
5-15cm,21.57,13.33,8.23,8.23
15-30cm,25.32,16.38,8.94,13.41
30-60cm,30.78,20.57,10.21,30.62
60-100cm,30.79,20.3,10.49,41.98
