depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,23.69,14.71,8.97,4.49
5-15cm,22.8,14.22,8.58,8.58
15-30cm,23.57,15.02,8.54,12.82
30-60cm,24.83,16.15,8.68,26.04
60-100cm,24.75,16.08,8.68,34.7
