crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
wheat,2016-12-16,2016-12-31,2016-12_Q2,72.18,1.47,0.563,0.368,1.389,7.44,0.0,0.032,96.8,78.1739,159.42,76.2074,333.3,70.074,442.14,93.0735,71.3718,NOT_SUITABLE
wheat,2017-01-01,2017-01-15,2017-01_Q1,72.18,0.827,0.453,0.681,1.195,3.4,0.0,0.0157,98.43,50.1633,79.77,70.4389,258.46,60.8255,332.37,95.7447,75.5301,NOT_SUITABLE
wheat,2017-01-16,2017-01-31,2017-01_Q2,72.18,1.395,1.413,1.068,1.331,44.51,0.0,0.2183,78.17,72.4112,91.18,78.1148,245.17,58.6736,282.72,97.1944,79.5288,NOT_SUITABLE
wheat,2017-02-01,2017-02-15,2017-02_Q1,72.18,1.795,1.734,1.498,1.59,79.25,0.0,0.4984,50.16,78.4121,90.12,82.7349,228.77,55.3869,252.6,91.7444,79.2885,NOT_SUITABLE
wheat,2017-02-16,2017-02-28,2017-02_Q2,72.18,1.356,1.654,1.795,1.579,34.74,0.0,0.2759,72.41,76.9235,82.7,76.5751,188.65,43.5768,191.54,85.601,80.0721,NOT_SUITABLE
wheat,2017-03-01,2017-03-15,2017-03_Q1,72.18,1.188,1.645,1.75,1.618,24.81,0.0,0.2159,78.41,95.2576,88.58,73.1278,159.6,36.0947,164.85,84.5748,84.0564,NOT_SUITABLE
wheat,2017-03-16,2017-03-31,2017-03_Q2,72.18,0.901,1.58,1.826,1.623,24.81,0.0,0.2308,76.92,88.6364,71.29,56.2176,108.83,38.6647,183.99,78.0636,86.9689,NOT_SUITABLE
wheat,2017-04-01,2017-04-15,2017-04_Q1,72.18,-0.13,1.483,1.562,1.459,4.41,0.0,0.0474,95.26,73.0017,50.08,41.1732,73.9,45.5793,248.72,76.2074,88.5913,NOT_SUITABLE
wheat,2017-04-16,2017-04-30,2017-04_Q2,72.18,-1.406,0.859,1.546,1.41,9.14,0.0,0.1136,88.64,59.3273,34.66,22.3486,37.54,50.7379,306.76,70.4389,88.3505,NOT_SUITABLE
wheat,2017-05-01,2017-05-15,2017-05_Q1,72.18,-0.453,0.17,1.721,1.286,18.52,0.0,0.27,73.0,36.9622,20.94,13.2704,23.83,60.1682,438.3,78.1148,87.6356,NOT_SUITABLE
wheat,2017-05-16,2017-05-31,2017-05_Q2,72.18,-1.092,-0.337,1.463,1.329,23.76,0.0,0.4067,59.33,5.2679,2.88,1.4929,2.88,65.574,539.02,82.7349,84.7281,NOT_SUITABLE
wheat,2017-06-01,2017-06-15,2017-06_Q1,72.18,-1.249,-1.237,0.924,0.773,42.8,7.08,0.6304,36.96,5.317,2.88,2.2024,5.25,70.255,642.84,76.5751,82.1368,NOT_SUITABLE
wheat,2017-06-16,2017-06-30,2017-06_Q2,72.18,-1.024,-1.46,0.511,0.627,51.86,0.0,0.9473,5.27,0.0,0.0,26.626,75.16,75.079,741.3,73.1278,76.5424,NOT_SUITABLE
wheat,2017-07-01,2017-07-15,2017-07_Q1,72.18,-0.326,-1.281,0.496,0.642,60.17,15.9,0.9468,5.32,0.0,0.0,47.739,174.82,76.514,805.24,56.2176,70.074,NOT_SUITABLE
wheat,2017-07-16,2017-07-31,2017-07_Q2,72.18,-0.187,-1.319,-0.076,0.708,70.36,15.54,1.0,0.0,0.0,0.0,61.6602,269.22,80.2839,886.02,41.1732,60.8255,NOT_SUITABLE
wheat,2017-08-01,2017-08-15,2017-08_Q1,72.18,0.099,-1.24,-0.921,0.54,54.68,1.93,1.0,0.0,2.049,2.37,75.5087,414.48,83.8515,944.24,22.3486,58.6736,NOT_SUITABLE
wheat,2017-08-16,2017-08-31,2017-08_Q2,72.18,0.655,-0.344,-0.501,1.129,85.01,16.94,1.0,0.0,52.2514,75.16,85.2598,536.13,87.6862,999.71,13.2704,55.3869,NOT_SUITABLE
