depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,12.95,7.22,5.72,2.86
5-15cm,14.06,8.11,5.95,5.95
15-30cm,17.83,11.18,6.65,9.97
30-60cm,22.12,14.5,7.61,22.83
60-100cm,22.08,14.43,7.64,30.57
