depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,26.52,16.34,10.17,5.09
5-15cm,26.42,16.65,9.76,9.76
15-30cm,28.82,18.63,10.19,15.28
30-60cm,30.4,20.06,10.34,31.02
60-100cm,31.45,20.84,10.61,42.45
