depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,23.78,14.51,9.26,4.63
5-15cm,26.71,16.97,9.74,9.74
15-30cm,27.38,17.46,9.93,14.89
30-60cm,27.68,17.96,9.71,29.14
60-100cm,28.34,18.53,9.8,39.22
