depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,21.63,11.49,10.14,5.07
5-15cm,28.27,17.2,11.07,11.07
15-30cm,33.77,22.12,11.65,17.47
30-60cm,38.95,26.88,12.07,36.2
60-100cm,39.05,26.65,12.4,49.62
