property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,65.0,67.0,69.0,75.0,75.7906976744186
soc,141.93023255813952,135.06976744186045,89.06976744186046,73.06976744186046,36.0
clay,124.04651162790695,208.25581395348834,292.20930232558135,397.04651162790697,404.83720930232556
sand,667.953488372093,597.9534883720929,528.5813953488371,440.95348837209303,400.953488372093
silt,208.0,193.0,180.20930232558138,162.0,193.41860465116278
bdod,123.0,128.0,134.0,145.26744186046514,147.2674418604651
cec,112.53488372093022,108.953488372093,123.74418604651163,135.74418604651163,133.7906976744186
