depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.54,18.49,13.05,6.52
5-15cm,28.01,17.3,10.71,10.71
15-30cm,33.5,22.29,11.22,16.83
30-60cm,37.41,25.78,11.64,34.91
60-100cm,36.12,24.55,11.57,46.29
