period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,4.8,1,4.8
2016-01-16,2016-01-31,2016-01_Q2,57.19,4,32.33
2016-02-01,2016-02-15,2016-02_Q1,2.65,1,2.65
2016-02-16,2016-02-29,2016-02_Q2,4.91,1,4.91
2016-03-01,2016-03-15,2016-03_Q1,14.62,4,4.19
2016-03-16,2016-03-31,2016-03_Q2,15.14,1,15.14
2016-04-01,2016-04-15,2016-04_Q1,5.04,1,5.04
2016-04-16,2016-04-30,2016-04_Q2,23.51,3,10.86
2016-05-01,2016-05-15,2016-05_Q1,32.58,2,21.63
2016-05-16,2016-05-31,2016-05_Q2,33.63,3,19.11
2016-06-01,2016-06-15,2016-06_Q1,53.17,2,31.9
2016-06-16,2016-06-30,2016-06_Q2,53.11,4,26.55
2016-07-01,2016-07-15,2016-07_Q1,54.74,3,34.69
2016-07-16,2016-07-31,2016-07_Q2,0.0,0,0.0
2016-08-01,2016-08-15,2016-08_Q1,23.65,1,23.65
2016-08-16,2016-08-31,2016-08_Q2,40.47,2,23.36
2016-09-01,2016-09-15,2016-09_Q1,13.45,1,13.45
2016-09-16,2016-09-30,2016-09_Q2,90.04,4,36.11
2016-10-01,2016-10-15,2016-10_Q1,0.0,0,0.0
2016-10-16,2016-10-31,2016-10_Q2,40.76,3,19.69
2016-11-01,2016-11-15,2016-11_Q1,15.01,1,13.07
2016-11-16,2016-11-30,2016-11_Q2,13.04,3,7.01
2016-12-01,2016-12-15,2016-12_Q1,40.61,6,16.21
2016-12-16,2016-12-31,2016-12_Q2,20.57,1,20.57
2017-01-01,2017-01-15,2017-01_Q1,9.67,1,9.67
2017-01-16,2017-01-31,2017-01_Q2,8.33,1,8.33
2017-02-01,2017-02-15,2017-02_Q1,15.22,2,10.15
2017-02-16,2017-02-28,2017-02_Q2,0.0,0,0.0
2017-03-01,2017-03-15,2017-03_Q1,13.82,2,9.24
2017-03-16,2017-03-31,2017-03_Q2,11.08,1,11.08
2017-04-01,2017-04-15,2017-04_Q1,0.0,0,0.0
2017-04-16,2017-04-30,2017-04_Q2,32.84,2,27.61
2017-05-01,2017-05-15,2017-05_Q1,9.3,2,6.34
2017-05-16,2017-05-31,2017-05_Q2,29.17,2,21.88
2017-06-01,2017-06-15,2017-06_Q1,2.62,1,2.62
2017-06-16,2017-06-30,2017-06_Q2,11.21,2,8.5
2017-07-01,2017-07-15,2017-07_Q1,0.0,0,0.0
2017-07-16,2017-07-31,2017-07_Q2,33.96,3,16.98
2017-08-01,2017-08-15,2017-08_Q1,34.82,2,21.99
2017-08-16,2017-08-31,2017-08_Q2,7.3,1,7.3
2017-09-01,2017-09-15,2017-09_Q1,0.0,0,0.0
2017-09-16,2017-09-30,2017-09_Q2,10.86,2,5.48
2017-10-01,2017-10-15,2017-10_Q1,11.55,1,11.55
2017-10-16,2017-10-31,2017-10_Q2,15.59,3,8.6
2017-11-01,2017-11-15,2017-11_Q1,0.0,0,0.0
2017-11-16,2017-11-30,2017-11_Q2,25.23,3,12.84
2017-12-01,2017-12-15,2017-12_Q1,56.15,3,46.4
2017-12-16,2017-12-31,2017-12_Q2,31.45,2,25.75
2018-01-01,2018-01-15,2018-01_Q1,15.97,3,7.56
2018-01-16,2018-01-31,2018-01_Q2,22.92,3,11.45
2018-02-01,2018-02-15,2018-02_Q1,12.97,1,12.97
2018-02-16,2018-02-28,2018-02_Q2,0.0,0,0.0
2018-03-01,2018-03-15,2018-03_Q1,0.0,0,0.0
2018-03-16,2018-03-31,2018-03_Q2,13.44,2,8.96
2018-04-01,2018-04-15,2018-04_Q1,0.0,0,0.0
2018-04-16,2018-04-30,2018-04_Q2,10.4,2,5.56
2018-05-01,2018-05-15,2018-05_Q1,27.55,2,14.91
2018-05-16,2018-05-31,2018-05_Q2,7.34,1,7.34
2018-06-01,2018-06-15,2018-06_Q1,20.04,1,20.04
2018-06-16,2018-06-30,2018-06_Q2,22.28,1,22.28
2018-07-01,2018-07-15,2018-07_Q1,6.33,1,6.33
2018-07-16,2018-07-31,2018-07_Q2,6.32,2,3.51
2018-08-01,2018-08-15,2018-08_Q1,0.0,0,0.0
2018-08-16,2018-08-31,2018-08_Q2,21.1,3,15.38
2018-09-01,2018-09-15,2018-09_Q1,16.43,1,16.43
2018-09-16,2018-09-30,2018-09_Q2,0.0,0,0.0
2018-10-01,2018-10-15,2018-10_Q1,15.6,3,7.45
2018-10-16,2018-10-31,2018-10_Q2,6.52,3,3.91
2018-11-01,2018-11-15,2018-11_Q1,44.08,5,10.75
