property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,81.39999999999999,82.70588235294116,85.08235294117647,89.05882352941175,91.36470588235294
soc,222.03529411764708,174.08235294117648,101.03529411764707,73.15294117647059,49.682352941176475
clay,198.02352941176466,200.75294117647053,231.67058823529408,256.6235294117647,259.9647058823529
sand,703.235294117647,702.5529411764704,673.7176470588234,656.2470588235293,647.7058823529411
silt,98.74117647058823,96.09411764705881,94.61176470588236,87.12941176470588,92.01176470588234
bdod,118.69411764705885,128.81176470588235,133.0,141.23529411764707,142.4
cec,185.65882352941176,176.38823529411764,168.95294117647057,173.9529411764706,170.62352941176468
