depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.52,16.33,9.18,4.59
5-15cm,26.75,17.45,9.3,9.3
15-30cm,28.03,18.53,9.5,14.25
30-60cm,31.21,21.16,10.05,30.16
60-100cm,31.12,21.01,10.11,40.45
