depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,18.66,9.39,9.27,4.64
5-15cm,24.32,14.1,10.22,10.22
15-30cm,29.21,18.34,10.87,16.3
30-60cm,35.91,24.16,11.74,35.23
60-100cm,36.48,24.38,12.09,48.38
