depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,31.81,20.83,10.98,5.49
5-15cm,32.17,21.17,11.0,11.0
15-30cm,34.13,22.83,11.3,16.95
30-60cm,34.92,23.5,11.42,34.25
60-100cm,35.09,23.67,11.42,45.68
