property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,66.6,66.6,68.6,71.6,74.6
soc,451.2588235294117,331.035294117647,207.4,230.835294117647,221.70588235294116
clay,185.79999999999998,232.79999999999995,296.0,337.0,338.4
sand,722.4,679.5999999999999,618.6,582.5999999999999,578.9999999999999
silt,91.8,88.0,85.39999999999999,80.4,82.6
bdod,115.0,125.60000000000001,132.0,144.63529411764702,146.63529411764705
cec,197.0,168.39999999999998,162.79999999999998,169.0,169.39999999999998
