depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,16.25,9.35,6.9,3.45
5-15cm,16.1,9.37,6.73,6.73
15-30cm,18.49,11.35,7.14,10.7
30-60cm,25.46,16.39,9.07,27.22
60-100cm,25.62,16.44,9.18,36.7
