depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.08,16.86,13.23,6.61
5-15cm,26.43,15.46,10.97,10.97
15-30cm,32.32,20.79,11.53,17.3
30-60cm,36.86,24.97,11.89,35.67
60-100cm,35.89,24.06,11.83,47.3
