property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,63.01176470588236,65.0,68.6235294117647,73.45882352941175,74.0
soc,132.27906976744185,147.88372093023256,84.56976744186046,54.77906976744186,47.51162790697674
clay,148.28235294117647,221.48235294117646,292.34117647058815,320.32941176470587,353.2941176470588
sand,771.5176470588235,706.6941176470588,640.4588235294117,608.835294117647,565.9764705882352
silt,80.19999999999999,71.37647058823528,67.19999999999999,70.01176470588234,80.55294117647058
bdod,122.80232558139535,129.80232558139534,136.80232558139534,144.0,144.0
cec,136.01176470588234,132.68235294117645,137.22352941176467,140.59999999999997,144.0470588235294
