depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,20.8,12.31,8.49,4.24
5-15cm,23.51,14.68,8.84,8.84
15-30cm,25.26,16.22,9.04,13.57
30-60cm,29.62,19.35,10.26,30.79
60-100cm,31.31,20.74,10.57,42.27
