depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,27.46,17.06,10.4,5.2
5-15cm,28.75,18.43,10.33,10.33
15-30cm,30.92,20.33,10.58,15.87
30-60cm,31.94,21.28,10.67,32.0
60-100cm,32.98,21.95,11.03,44.13
