depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,26.96,16.6,10.35,5.18
5-15cm,27.14,17.2,9.94,9.94
15-30cm,29.4,19.14,10.26,15.39
30-60cm,32.16,21.43,10.72,32.17
60-100cm,32.45,21.63,10.81,43.25
